date,air_temp,relhum,hour,ghi
2014/1/23 17:00,10.75333333,39.31566667,17,320.22
2014/1/23 18:00,14.05566667,30.37266667,18,443.525
2014/1/23 19:00,16.97166667,25.05966667,19,520.19
2014/1/23 20:00,19.159,22.52,20,543.0933333
2014/1/23 21:00,19.87266667,20.61,21,501.3183333
2014/1/23 22:00,21.12033333,18.88366667,22,406.11
2014/1/23 23:00,21.07966667,18.889,23,261.34
2014/1/24 0:00,19.98033333,20.71566667,0,102.5355
2014/1/24 1:00,17.13433333,24.23233333,1,2.848
2014/1/24 2:00,13.55266667,29.839,2,0
2014/1/24 3:00,13.21833333,31.55566667,3,0
2014/1/24 4:00,11.94566667,34.65466667,4,0
2014/1/24 5:00,10.81566667,37.75066667,5,0
2014/1/24 6:00,9.388,43.87766667,6,0
2014/1/24 7:00,9.257333333,46.218,7,0
2014/1/24 8:00,8.977333333,46.62733333,8,0
2014/1/24 9:00,10.026,43.61766667,9,0
2014/1/24 10:00,10.822,40.85166667,10,0
2014/1/24 11:00,10.06033333,43.00533333,11,0
2014/1/24 12:00,11.79233333,37.44966667,12,0
2014/1/24 13:00,11.27066667,38.84766667,13,0
2014/1/24 14:00,12.14966667,34.958,14,0
2014/1/24 15:00,10.65433333,36.93166667,15,24.319
2014/1/24 16:00,12.92233333,31.898,16,170.4116667
2014/1/24 17:00,17.84033333,25.18566667,17,325.9116667
2014/1/24 18:00,22.31466667,17.03933333,18,443.95
2014/1/24 19:00,24.22666667,13.861,19,516.745
2014/1/24 20:00,24.999,12.40933333,20,536.4283333
2014/1/24 21:00,24.989,12.28733333,21,465.98
2014/1/24 22:00,25.73666667,11.31666667,22,408.3833333
2014/1/24 23:00,25.387,10.58066667,23,271.2483333
2014/1/25 0:00,23.97266667,11.94833333,0,112.35
2014/1/25 1:00,19.897,16.57066667,1,1.297166667
2014/1/25 2:00,16.00166667,22.15666667,2,0
2014/1/25 3:00,14.72766667,25.86733333,3,0
2014/1/25 4:00,12.81366667,31.01133333,4,0
2014/1/25 5:00,11.683,30.22066667,5,0
2014/1/25 6:00,10.81833333,33.00466667,6,0
2014/1/25 7:00,8.729666667,39.02866667,7,0
2014/1/25 8:00,9.199333333,36.89133333,8,0
2014/1/25 9:00,9.768333333,36.87966667,9,0
2014/1/25 10:00,9.739,36.82033333,10,0
2014/1/25 11:00,9.508666667,37.30433333,11,0
2014/1/25 12:00,9.450333333,37.212,12,0
2014/1/25 13:00,9.472,37.36333333,13,0
2014/1/25 14:00,8.897333333,40.79933333,14,0
2014/1/25 15:00,7.502666667,46.69766667,15,11.4955
2014/1/25 16:00,9.423,42.757,16,96.00766667
2014/1/25 17:00,13.96,33.29466667,17,348.9516667
2014/1/25 18:00,16.83166667,27.581,18,461.825
2014/1/25 19:00,18.97133333,24.13866667,19,534.28
2014/1/25 20:00,20.45266667,22.45866667,20,551.4633333
2014/1/25 21:00,21.788,19.37366667,21,511.2016667
2014/1/25 22:00,22.72666667,17.637,22,415.66
2014/1/25 23:00,22.91433333,16.17066667,23,278.3666667
2014/1/26 0:00,22.08966667,17.96,0,119.2365
2014/1/26 1:00,19.05066667,22.46033333,1,2.1435
2014/1/26 2:00,15.11533333,26.67466667,2,0
2014/1/26 3:00,11.94433333,32.353,3,0
2014/1/26 4:00,11.13,34.946,4,0
2014/1/26 5:00,10.56833333,37.30733333,5,0
2014/1/26 6:00,11.10266667,36.53433333,6,0
2014/1/26 7:00,10.269,38.044,7,0
2014/1/26 8:00,9.786,39.115,8,0
2014/1/26 9:00,8.874333333,41.90233333,9,0
2014/1/26 10:00,8.925,42.23833333,10,0
2014/1/26 11:00,8.428666667,43.653,11,0
2014/1/26 12:00,8.061333333,44.544,12,0
2014/1/26 13:00,6.958,47.9,13,0
2014/1/26 14:00,7.799666667,44.02033333,14,0
2014/1/26 15:00,7.999333333,42.114,15,13.57116667
2014/1/26 16:00,7.672666667,44.74633333,16,82.313
2014/1/26 17:00,9.408666667,42.17066667,17,117.7166667
2014/1/26 18:00,12.33166667,37.05466667,18,175.2683333
2014/1/26 19:00,14.10733333,32.00566667,19,225.36
2014/1/26 20:00,14.98966667,31.80833333,20,204.2966667
2014/1/26 21:00,15.25733333,32.458,21,210.725
2014/1/26 22:00,17.56733333,26.58333333,22,320.845
2014/1/26 23:00,18.511,24.87333333,23,272.72
2014/1/27 0:00,17.75266667,26.633,0,122.9878333
2014/1/27 1:00,15.23833333,32.20333333,1,4.417666667
2014/1/27 2:00,12.42133333,39.40466667,2,0
2014/1/27 3:00,9.368,43.85733333,3,0
2014/1/27 4:00,8.247666667,47.26633333,4,0
2014/1/27 5:00,9.021333333,47.22633333,5,0
2014/1/27 6:00,8.690666667,47.318,6,0
2014/1/27 7:00,7.993,48.04533333,7,0
2014/1/27 8:00,7.76,48.82633333,8,0
2014/1/27 9:00,6.941,50.86333333,9,0
2014/1/27 10:00,6.595333333,51.39133333,10,0
2014/1/27 11:00,7.319333333,47.176,11,0
2014/1/27 12:00,6.044666667,52.31,12,0
2014/1/27 13:00,5.111,56.61166667,13,0
2014/1/27 14:00,3.924666667,61.81866667,14,0
2014/1/27 15:00,4.866666667,56.21866667,15,20.39366667
2014/1/27 16:00,7.86,49.20633333,16,163.98
2014/1/27 17:00,12.32533333,37.495,17,240.0733333
2014/1/27 18:00,14.44233333,31.91266667,18,286.1733333
2014/1/27 19:00,16.05733333,28.487,19,421.59
2014/1/27 20:00,17.65833333,26.379,20,337.4833333
2014/1/27 21:00,18.40266667,25.35566667,21,417.66
2014/1/27 22:00,18.78633333,25.75633333,22,292.2383333
2014/1/27 23:00,18.43333333,27.64733333,23,164.4351667
2014/1/28 0:00,16.88533333,31.87133333,0,30.34533333
2014/1/28 1:00,15.93866667,32.795,1,2.820833333
2014/1/28 2:00,14.69466667,35.78766667,2,0
2014/1/28 3:00,12.97833333,40.086,3,0
2014/1/28 4:00,12.17366667,42.53033333,4,0
2014/1/28 5:00,12.238,43.453,5,0
2014/1/28 6:00,12.09066667,43.37333333,6,0
2014/1/28 7:00,11.07933333,46.603,7,0
2014/1/28 8:00,10.96866667,47.954,8,0
2014/1/28 9:00,10.73133333,50.038,9,0
2014/1/28 10:00,10.489,51.821,10,0
2014/1/28 11:00,10.48033333,51.96233333,11,0
2014/1/28 12:00,10.73,50.973,12,0
2014/1/28 13:00,10.309,52.25833333,13,0
2014/1/28 14:00,10.34166667,53.38466667,14,0
2014/1/28 15:00,10.63433333,53.648,15,17.78466667
2014/1/28 16:00,11.96433333,48.58133333,16,126.1261667
2014/1/28 17:00,15.16033333,44.42266667,17,231.2133333
2014/1/28 18:00,16.15866667,44.402,18,243.9133333
2014/1/28 19:00,16.57866667,44.53233333,19,291.865
2014/1/28 20:00,18.66166667,37.85166667,20,402.6266667
2014/1/28 21:00,19.77366667,34.07366667,21,439.3816667
2014/1/28 22:00,20.32133333,31.20766667,22,342.2016667
2014/1/28 23:00,19.87866667,31.77533333,23,146.825
2014/1/29 0:00,19.31933333,32.349,0,52.38666667
2014/1/29 1:00,18,35.44733333,1,3.74
2014/1/29 2:00,16.266,40.033,2,0
2014/1/29 3:00,14.95033333,43.29366667,3,0
2014/1/29 4:00,12.91933333,47.73433333,4,0
2014/1/29 5:00,12.11133333,49.907,5,0
2014/1/29 6:00,11.99366667,50.92633333,6,0
2014/1/29 7:00,11.73833333,52.32066667,7,0
2014/1/29 8:00,11.19733333,54.492,8,0
2014/1/29 9:00,11.54766667,60.46966667,9,0
2014/1/29 10:00,12.26566667,80.90433333,10,0
2014/1/29 11:00,11.14466667,67.136,11,0
2014/1/29 12:00,12.32266667,70.99766667,12,0
2014/1/29 13:00,12.798,75.14166667,13,0
2014/1/29 14:00,12.66166667,84.573,14,0
2014/1/29 15:00,12.84533333,82.106,15,2.737833333
2014/1/29 16:00,13.24633333,90.54,16,23.34616667
2014/1/29 17:00,13.91566667,91.685,17,43.64266667
2014/1/29 18:00,14.407,91.29166667,18,57.05033333
2014/1/29 19:00,14.81633333,88.20333333,19,47.30016667
2014/1/29 20:00,15.21666667,84.99333333,20,42.01166667
2014/1/29 21:00,15.34766667,83.7,21,44.744
2014/1/29 22:00,14.94366667,88.66833333,22,33.6075
2014/1/29 23:00,14.924,88.93833333,23,25.83966667
2014/1/30 0:00,14.799,89.995,0,8.874333333
2014/1/30 1:00,14.616,90.35333333,1,0.481333333
2014/1/30 2:00,14.38466667,89.53666667,2,0
2014/1/30 3:00,14.20222222,90.03333333,3,0
2014/1/30 4:00,14.20222222,90.03333333,4,0
2014/1/30 5:00,14.20222222,90.03333333,5,0
2014/1/30 6:00,14.20222222,90.03333333,6,0
2014/1/30 7:00,14.20222222,90.03333333,7,0
2014/1/30 8:00,3.711,72.75566667,8,0
2014/1/30 9:00,2.814666667,75.08233333,9,0
2014/1/30 10:00,2.521333333,76.79133333,10,0
2014/1/30 11:00,2.246666667,77.104,11,0
2014/1/30 12:00,2.063666667,76.95566667,12,0
2014/1/30 13:00,0.932666667,80.97466667,13,0
2014/1/30 14:00,1.224,79.11766667,14,0
2014/1/30 15:00,1.130333333,78.693,15,39.24266667
2014/1/30 16:00,4.856666667,68.38433333,16,213.6966667
2014/1/30 17:00,8.325666667,60.28433333,17,383.7733333
2014/1/30 18:00,10.533,53.06933333,18,514.3866667
2014/1/30 19:00,11.93033333,47.50833333,19,581.14
2014/1/30 20:00,12.77066667,44.043,20,510.3516667
2014/1/30 21:00,12.94933333,43.33033333,21,440.9183333
2014/1/30 22:00,13.109,41.816,22,375.6933333
2014/1/30 23:00,12.483,42.954,23,175.0766667
2014/1/31 0:00,11.63566667,43.97533333,0,76.27716667
2014/1/31 1:00,10.83933333,47.83233333,1,5.601833333
2014/1/31 2:00,10.086,52.04,2,0
2014/1/31 3:00,9.525666667,55.049,3,0
2014/1/31 4:00,9.135333333,57.281,4,0
2014/1/31 5:00,8.837333333,59.56066667,5,0
2014/1/31 6:00,8.422333333,62.41166667,6,0
2014/1/31 7:00,8.029,64.99733333,7,0
2014/1/31 8:00,3.711,72.75566667,8,0
2014/1/31 9:00,2.814666667,75.08233333,9,0
2014/1/31 10:00,2.521333333,76.79133333,10,0
2014/1/31 11:00,2.246666667,77.104,11,0
2014/1/31 12:00,2.063666667,76.95566667,12,0
2014/1/31 13:00,0.932666667,80.97466667,13,0
2014/1/31 14:00,1.224,79.11766667,14,0
2014/1/31 15:00,1.130333333,78.693,15,39.24266667
2014/1/31 16:00,4.856666667,68.38433333,16,213.6966667
2014/1/31 17:00,8.325666667,60.28433333,17,383.7733333
2014/1/31 18:00,10.533,53.06933333,18,514.3866667
2014/1/31 19:00,11.93033333,47.50833333,19,581.14
2014/1/31 20:00,12.77066667,44.043,20,510.3516667
2014/1/31 21:00,12.94933333,43.33033333,21,440.9183333
2014/1/31 22:00,13.109,41.816,22,375.6933333
2014/1/31 23:00,12.483,42.954,23,175.0766667
2014/2/1 0:00,11.63566667,43.97533333,0,76.27716667
2014/2/1 1:00,10.83933333,47.83233333,1,5.601833333
2014/2/1 2:00,10.086,52.04,2,0
2014/2/1 3:00,9.525666667,55.049,3,0
2014/2/1 4:00,9.135333333,57.281,4,0
2014/2/1 5:00,8.837333333,59.56066667,5,0
2014/2/1 6:00,8.422333333,62.41166667,6,0
2014/2/1 7:00,8.029,64.99733333,7,0
2014/2/1 8:00,3.711,72.75566667,8,0
2014/2/1 9:00,2.814666667,75.08233333,9,0
2014/2/1 10:00,2.521333333,76.79133333,10,0
2014/2/1 11:00,2.246666667,77.104,11,0
2014/2/1 12:00,2.063666667,76.95566667,12,0
2014/2/1 13:00,0.932666667,80.97466667,13,0
2014/2/1 14:00,1.224,79.11766667,14,0
2014/2/1 15:00,1.130333333,78.693,15,39.24266667
2014/2/1 16:00,4.856666667,68.38433333,16,213.6966667
2014/2/1 17:00,8.325666667,60.28433333,17,383.7733333
2014/2/1 18:00,10.533,53.06933333,18,514.3866667
2014/2/1 19:00,11.93033333,47.50833333,19,581.14
2014/2/1 20:00,12.77066667,44.043,20,510.3516667
2014/2/1 21:00,12.94933333,43.33033333,21,440.9183333
2014/2/1 22:00,13.109,41.816,22,375.6933333
2014/2/1 23:00,12.483,42.954,23,175.0766667
2014/2/2 0:00,11.63566667,43.97533333,0,76.27716667
2014/2/2 1:00,10.83933333,47.83233333,1,5.601833333
2014/2/2 2:00,10.086,52.04,2,0
2014/2/2 3:00,9.525666667,55.049,3,0
2014/2/2 4:00,9.135333333,57.281,4,0
2014/2/2 5:00,8.837333333,59.56066667,5,0
2014/2/2 6:00,8.422333333,62.41166667,6,0
2014/2/2 7:00,8.029,64.99733333,7,0
2014/2/2 8:00,3.711,72.75566667,8,0
2014/2/2 9:00,2.814666667,75.08233333,9,0
2014/2/2 10:00,2.521333333,76.79133333,10,0
2014/2/2 11:00,2.246666667,77.104,11,0
2014/2/2 12:00,2.063666667,76.95566667,12,0
2014/2/2 13:00,0.932666667,80.97466667,13,0
2014/2/2 14:00,1.224,79.11766667,14,0
2014/2/2 15:00,1.130333333,78.693,15,39.24266667
2014/2/2 16:00,4.856666667,68.38433333,16,213.6966667
2014/2/2 17:00,8.325666667,60.28433333,17,383.7733333
2014/2/2 18:00,10.533,53.06933333,18,514.3866667
2014/2/2 19:00,11.93033333,47.50833333,19,581.14
2014/2/2 20:00,12.77066667,44.043,20,510.3516667
2014/2/2 21:00,12.94933333,43.33033333,21,440.9183333
2014/2/2 22:00,13.109,41.816,22,375.6933333
2014/2/2 23:00,12.483,42.954,23,175.0766667
2014/2/3 0:00,11.63566667,43.97533333,0,76.27716667
2014/2/3 1:00,10.83933333,47.83233333,1,5.601833333
2014/2/3 2:00,10.086,52.04,2,0
2014/2/3 3:00,9.525666667,55.049,3,0
2014/2/3 4:00,9.135333333,57.281,4,0
2014/2/3 5:00,8.837333333,59.56066667,5,0
2014/2/3 6:00,8.422333333,62.41166667,6,0
2014/2/3 7:00,8.029,64.99733333,7,0
2014/2/3 8:00,3.711,72.75566667,8,0
2014/2/3 9:00,2.814666667,75.08233333,9,0
2014/2/3 10:00,2.521333333,76.79133333,10,0
2014/2/3 11:00,2.246666667,77.104,11,0
2014/2/3 12:00,2.063666667,76.95566667,12,0
2014/2/3 13:00,0.932666667,80.97466667,13,0
2014/2/3 14:00,1.224,79.11766667,14,0
2014/2/3 15:00,1.130333333,78.693,15,39.24266667
2014/2/3 16:00,4.856666667,68.38433333,16,213.6966667
2014/2/3 17:00,8.325666667,60.28433333,17,383.7733333
2014/2/3 18:00,10.533,53.06933333,18,514.3866667
2014/2/3 19:00,11.93033333,47.50833333,19,581.14
2014/2/3 20:00,12.77066667,44.043,20,510.3516667
2014/2/3 21:00,12.94933333,43.33033333,21,440.9183333
2014/2/3 22:00,13.109,41.816,22,375.6933333
2014/2/3 23:00,12.483,42.954,23,175.0766667
2014/2/4 0:00,11.63566667,43.97533333,0,76.27716667
2014/2/4 1:00,10.83933333,47.83233333,1,5.601833333
2014/2/4 2:00,10.086,52.04,2,0
2014/2/4 3:00,9.525666667,55.049,3,0
2014/2/4 4:00,9.135333333,57.281,4,0
2014/2/4 5:00,8.837333333,59.56066667,5,0
2014/2/4 6:00,8.422333333,62.41166667,6,0
2014/2/4 7:00,8.029,64.99733333,7,0
2014/2/4 8:00,3.711,72.75566667,8,0
2014/2/4 9:00,2.814666667,75.08233333,9,0
2014/2/4 10:00,2.521333333,76.79133333,10,0
2014/2/4 11:00,2.246666667,77.104,11,0
2014/2/4 12:00,2.063666667,76.95566667,12,0
2014/2/4 13:00,0.932666667,80.97466667,13,0
2014/2/4 14:00,1.224,79.11766667,14,0
2014/2/4 15:00,1.130333333,78.693,15,39.24266667
2014/2/4 16:00,4.856666667,68.38433333,16,213.6966667
2014/2/4 17:00,8.325666667,60.28433333,17,383.7733333
2014/2/4 18:00,10.533,53.06933333,18,514.3866667
2014/2/4 19:00,11.93033333,47.50833333,19,581.14
2014/2/4 20:00,12.77066667,44.043,20,510.3516667
2014/2/4 21:00,12.94933333,43.33033333,21,440.9183333
2014/2/4 22:00,13.109,41.816,22,375.6933333
2014/2/4 23:00,12.483,42.954,23,175.0766667
2014/2/5 0:00,11.63566667,43.97533333,0,76.27716667
2014/2/5 1:00,10.83933333,47.83233333,1,5.601833333
2014/2/5 2:00,10.086,52.04,2,0
2014/2/5 3:00,9.525666667,55.049,3,0
2014/2/5 4:00,9.135333333,57.281,4,0
2014/2/5 5:00,8.837333333,59.56066667,5,0
2014/2/5 6:00,8.422333333,62.41166667,6,0
2014/2/5 7:00,8.029,64.99733333,7,0
2014/2/5 8:00,3.711,72.75566667,8,0
2014/2/5 9:00,2.814666667,75.08233333,9,0
2014/2/5 10:00,2.521333333,76.79133333,10,0
2014/2/5 11:00,2.246666667,77.104,11,0
2014/2/5 12:00,2.063666667,76.95566667,12,0
2014/2/5 13:00,0.932666667,80.97466667,13,0
2014/2/5 14:00,1.224,79.11766667,14,0
2014/2/5 15:00,1.130333333,78.693,15,39.24266667
2014/2/5 16:00,4.856666667,68.38433333,16,213.6966667
2014/2/5 17:00,8.325666667,60.28433333,17,383.7733333
2014/2/5 18:00,10.533,53.06933333,18,514.3866667
2014/2/5 19:00,11.93033333,47.50833333,19,581.14
2014/2/5 20:00,12.77066667,44.043,20,510.3516667
2014/2/5 21:00,12.94933333,43.33033333,21,440.9183333
2014/2/5 22:00,13.109,41.816,22,375.6933333
2014/2/5 23:00,12.483,42.954,23,175.0766667
2014/2/6 0:00,11.63566667,43.97533333,0,76.27716667
2014/2/6 1:00,10.83933333,47.83233333,1,5.601833333
2014/2/6 2:00,10.086,52.04,2,0
2014/2/6 3:00,9.525666667,55.049,3,0
2014/2/6 4:00,9.135333333,57.281,4,0
2014/2/6 5:00,8.837333333,59.56066667,5,0
2014/2/6 6:00,8.422333333,62.41166667,6,0
2014/2/6 7:00,8.029,64.99733333,7,0
2014/2/6 8:00,7.119333333,76.08533333,8,0
2014/2/6 9:00,6.529333333,85.565,9,0
2014/2/6 10:00,6.893666667,84.04,10,0
2014/2/6 11:00,6.863,82.51,11,0
2014/2/6 12:00,6.736666667,83.64666667,12,0
2014/2/6 13:00,6.686333333,84.77833333,13,0
2014/2/6 14:00,6.746,83.03333333,14,0
2014/2/6 15:00,6.898666667,80.77766667,15,12.7855
2014/2/6 16:00,7.536666667,79.10266667,16,76.05683333
2014/2/6 17:00,8.43,76.06766667,17,166.82
2014/2/6 18:00,9.324,72.13566667,18,182.08
2014/2/6 19:00,9.647333333,74.549,19,344.9066667
2014/2/6 20:00,10.262,69.35566667,20,245.7883333
2014/2/6 21:00,10.584,67.82833333,21,170.3316667
2014/2/6 22:00,10.447,70.22133333,22,113.7618333
2014/2/6 23:00,9.867,76.734,23,122.1753333
2014/2/7 0:00,9.599,76.565,0,48.7225
2014/2/7 1:00,9.549,74.658,1,9.714666667
2014/2/7 2:00,9.364333333,76.146,2,0
2014/2/7 3:00,8.949,80.42633333,3,0
2014/2/7 4:00,8.252,86.275,4,0
2014/2/7 5:00,7.955,86.67333333,5,0
2014/2/7 6:00,8.093333333,85.44333333,6,0
2014/2/7 7:00,7.851333333,85.31166667,7,0
2014/2/7 8:00,8.220333333,83.55166667,8,0
2014/2/7 9:00,8.298333333,82.62166667,9,0
2014/2/7 10:00,8.473333333,82.39833333,10,0
2014/2/7 11:00,7.931333333,87.065,11,0
2014/2/7 12:00,7.822666667,88.51833333,12,0
2014/2/7 13:00,7.941333333,87.13666667,13,0
2014/2/7 14:00,8.044666667,88.06166667,14,0
2014/2/7 15:00,8.574666667,87.18166667,15,9.843833333
2014/2/7 16:00,9.026333333,86.79,16,50.77866667
2014/2/7 17:00,9.573,85.13666667,17,83.80916667
2014/2/7 18:00,9.687666667,85.85833333,18,58.008
2014/2/7 19:00,9.624333333,89.425,19,80.03616667
2014/2/7 20:00,10.08333333,87.51166667,20,109.6433333
2014/2/7 21:00,10.25533333,85.54,21,52.165
2014/2/7 22:00,9.995333333,86.05166667,22,34.54533333
2014/2/7 23:00,9.926666667,85.1,23,43.30033333
2014/2/8 0:00,9.428,84.03833333,0,14.05766667
2014/2/8 1:00,9.132333333,83.34166667,1,2.375166667
2014/2/8 2:00,9.425,83.95166667,2,0
2014/2/8 3:00,9.519666667,83.14,3,0
2014/2/8 4:00,9.776666667,81.47666667,4,0
2014/2/8 5:00,9.753666667,84.28,5,0
2014/2/8 6:00,9.787666667,86.58333333,6,0
2014/2/8 7:00,9.924333333,87.21166667,7,0
2014/2/8 8:00,9.965333333,88.20833333,8,0
2014/2/8 9:00,10.10466667,88.02166667,9,0
2014/2/8 10:00,10.347,86.71666667,10,0
2014/2/8 11:00,10.58233333,85.58666667,11,0
2014/2/8 12:00,10.51333333,86.775,12,0
2014/2/8 13:00,10.45333333,87.61,13,0
2014/2/8 14:00,10.64433333,86.13666667,14,0
2014/2/8 15:00,10.711,86.98,15,5.176666667
2014/2/8 16:00,11.09033333,87.33166667,16,27.60316667
2014/2/8 17:00,11.49833333,86.45166667,17,42.6455
2014/2/8 18:00,12.235,84.86833333,18,85.86433333
2014/2/8 19:00,12.01866667,88.59,19,122.1765
2014/2/8 20:00,12.153,89.325,20,132.775
2014/2/8 21:00,11.73,90.00833333,21,57.616
2014/2/8 22:00,11.92566667,90.10833333,22,37.91833333
2014/2/8 23:00,12.09066667,90.47666667,23,23.99433333
2014/2/9 0:00,12.30766667,90.38666667,0,7.033333333
2014/2/9 1:00,12.47266667,90.01333333,1,0.895
2014/2/9 2:00,12.49633333,91.135,2,0
2014/2/9 3:00,12.54933333,91.9,3,0
2014/2/9 4:00,12.55166667,92.77333333,4,0
2014/2/9 5:00,12.5,93.03333333,5,0
2014/2/9 6:00,12.363,92.52833333,6,0
2014/2/9 7:00,12.3,92.57833333,7,0
2014/2/9 8:00,12.35333333,91.99833333,8,0
2014/2/9 9:00,12.59066667,91.72,9,0
2014/2/9 10:00,12.47966667,92.415,10,0
2014/2/9 11:00,12.54566667,92.25333333,11,0
2014/2/9 12:00,12.86533333,91.38666667,12,0
2014/2/9 13:00,12.93733333,91.005,13,0
2014/2/9 14:00,12.93933333,90.09333333,14,0
2014/2/9 15:00,12.64,91.98333333,15,3.892166667
2014/2/9 16:00,12.63166667,92.66,16,24.19816667
2014/2/9 17:00,12.72433333,92.52666667,17,50.51616667
2014/2/9 18:00,13.06733333,91.86666667,18,80.30383333
2014/2/9 19:00,13.163,91.91333333,19,72.4825
2014/2/9 20:00,13.03566667,92.28,20,45.45816667
2014/2/9 21:00,13.11233333,91.84833333,21,56.26883333
2014/2/9 22:00,13.403,90.795,22,83.8115
2014/2/9 23:00,13.57566667,89.64666667,23,50.8025
2014/2/10 0:00,13.664,88.395,0,48.97233333
2014/2/10 1:00,13.952,85.23666667,1,11.8705
2014/2/10 2:00,13.89866667,84.51333333,2,0
2014/2/10 3:00,13.592,87.34666667,3,0
2014/2/10 4:00,13.34466667,90.70833333,4,0
2014/2/10 5:00,13.24733333,91.12333333,5,0
2014/2/10 6:00,13.13933333,91.32833333,6,0
2014/2/10 7:00,13.20266667,91.12,7,0
2014/2/10 8:00,13.08366667,92.495,8,0
2014/2/10 9:00,13.15666667,92.18833333,9,0
2014/2/10 10:00,13.112,92.03666667,10,0
2014/2/10 11:00,13.008,92.34666667,11,0
2014/2/10 12:00,12.53133333,92.47,12,0
2014/2/10 13:00,12.31633333,91.985,13,0
2014/2/10 14:00,12.041,92.245,14,0
2014/2/10 15:00,12.056,92.97166667,15,12.7135
2014/2/10 16:00,12.42166667,92.45833333,16,82.20983333
2014/2/10 17:00,13.17933333,88.28166667,17,187.955
2014/2/10 18:00,14.181,81.34066667,18,217.245
2014/2/10 19:00,14.689,77.343,19,227.845
2014/2/10 20:00,15.52966667,72.518,20,223.96
2014/2/10 21:00,15.70133333,71.82633333,21,231.9116667
2014/2/10 22:00,16.45233333,65.888,22,268.0566667
2014/2/10 23:00,16.984,64.91466667,23,316.235
2014/2/11 0:00,16.84933333,66.557,0,151.3096667
2014/2/11 1:00,15.059,74.36733333,1,17.74466667
2014/2/11 2:00,12.888,84.20333333,2,0
2014/2/11 3:00,11.82733333,87.85,3,0
2014/2/11 4:00,11.264,89.39,4,0
2014/2/11 5:00,11.22566667,89.84833333,5,0
2014/2/11 6:00,10.51,90.755,6,0
2014/2/11 7:00,9.965333333,91.75,7,0
2014/2/11 8:00,9.084333333,92.64833333,8,0
2014/2/11 9:00,9.253333333,92.87666667,9,0
2014/2/11 10:00,8.564,93.25333333,10,0
2014/2/11 11:00,8.073666667,93.50666667,11,0
2014/2/11 12:00,7.461666667,93.22666667,12,0
2014/2/11 13:00,6.409333333,93.09666667,13,0
2014/2/11 14:00,6.128666667,93.59833333,14,0
2014/2/11 15:00,6.923,93.83166667,15,18.94983333
2014/2/11 16:00,8.759,91.02766667,16,210.3511667
2014/2/11 17:00,12.31533333,72.88333333,17,378.5183333
2014/2/11 18:00,15.268,59.10033333,18,501.1366667
2014/2/11 19:00,16.61433333,56.694,19,615.42
2014/2/11 20:00,17.829,53.951,20,664.0166667
2014/2/11 21:00,18.544,51.536,21,571.3716667
2014/2/11 22:00,19.2,49.53733333,22,424.5716667
2014/2/11 23:00,18.376,53.09233333,23,208.185
2014/2/12 0:00,16.97233333,61.06333333,0,71.5795
2014/2/12 1:00,15.729,67.75066667,1,11.74983333
2014/2/12 2:00,14.52066667,73.48266667,2,0
2014/2/12 3:00,13.36166667,79.222,3,0
2014/2/12 4:00,11.812,85.50666667,4,0
2014/2/12 5:00,10.955,88.87833333,5,0
2014/2/12 6:00,11.015,89.01666667,6,0
2014/2/12 7:00,10.47466667,89.75166667,7,0
2014/2/12 8:00,9.848666667,89.76333333,8,0
2014/2/12 9:00,9.38,90.64333333,9,0
2014/2/12 10:00,9.293333333,91.10666667,10,0
2014/2/12 11:00,9.457666667,91.03666667,11,0
2014/2/12 12:00,9.740333333,89.27833333,12,0
2014/2/12 13:00,9.713666667,88.18166667,13,0
2014/2/12 14:00,9.423666667,88.45666667,14,0.069166667
2014/2/12 15:00,9.457666667,87.44333333,15,41.68133333
2014/2/12 16:00,11.066,82.973,16,172.5745
2014/2/12 17:00,13.16333333,77.04433333,17,244.6833333
2014/2/12 18:00,15.497,64.775,18,504.945
2014/2/12 19:00,17.298,59.974,19,563.705
2014/2/12 20:00,17.59933333,59.73266667,20,453.05
2014/2/12 21:00,18.32133333,55.195,21,463.6733333
2014/2/12 22:00,18.76233333,51.65333333,22,383.06
2014/2/12 23:00,18.296,53.935,23,208.0216667
2014/2/13 0:00,17.32066667,55.982,0,99.80183333
2014/2/13 1:00,15.99,63.477,1,11.48983333
2014/2/13 2:00,14.53266667,72.62,2,0
2014/2/13 3:00,13.91222222,75.51,3,0
2014/2/13 4:00,13.91222222,75.51,4,0
2014/2/13 5:00,13.91222222,75.51,5,0
2014/2/13 6:00,13.91222222,75.51,6,0
2014/2/13 7:00,13.91222222,75.51,7,0
2014/2/13 8:00,9.267,77.289,8,0
2014/2/13 9:00,9.671666667,76.33733333,9,0
2014/2/13 10:00,10.101,77.27,10,0
2014/2/13 11:00,9.837666667,78.45833333,11,0
2014/2/13 12:00,8.704666667,82.9,12,0
2014/2/13 13:00,9.447,83.73666667,13,0
2014/2/13 14:00,10.249,82.92666667,14,0.346833333
2014/2/13 15:00,11.28933333,81.54733333,15,56.95066667
2014/2/13 16:00,12.485,78.723,16,148.969
2014/2/13 17:00,13.93525424,71.27338983,17,255.57
